INSTITUTION NAME,AGE,INITIAL HIRE DATE,JOB CATEGORY,EMPLOYEE ANNUAL BASE SALARY,EMPLOYEE HOME DEPARTMENT,PRIMARY WORKING TITLE
UNCG,71,"JUL 01, 2005",Professor,66347.00,Chemistry & Biochemistry,Professor
UNCG,46,"AUG 01, 2008",Professor,90607.00,Kinesiology,Acad Professional Professor
UNCG,36,"AUG 01, 2019",Assistant Professor,80627.00,Biology,Assistant Professor
UNCG,48,"AUG 01, 2003",Professor,91548.00,School of Art,Professor
UNCG,48,"JUL 01, 2007",Associate Professor,72211.00,School of Music,Associate Professor
UNCG,61,"AUG 01, 1994",Associate Professor,84081.00,History,Associate Professor
UNCG,61,"AUG 01, 2002",Associate Professor,89128.00,Biology,Associate Professor
UNCG,32,"MAR 28, 2023",Assistant Professor,51333.00,Computer Science,Visiting Assistant Professor
UNCG,44,"SEP 09, 2014",Assistant Professor,71079.00,Interior Architecture,Assistant Professor
UNCG,34,"JUN 15, 2018",Assistant Professor,91943.00,Ed Research Methodology,Clinical Assistant Professor
UNCG,66,"AUG 01, 1993",Professor,100534.00,Comm Sciences and Disorders,Professor
UNCG,79,"AUG 01, 1973",Professor,66250.00,Management,Professor
UNCG,62,"JUL 01, 2005",Associate Professor,133514.00,Accounting and Finance,Associate Professor
UNCG,47,"JAN 01, 2014",Associate Professor,112230.00,Economics,Associate Professor
UNCG,33,"JUN 01, 2020",Assistant Professor,71079.00,Classical Studies,Assistant Professor
UNCG,48,"JUL 06, 2010",Assistant Professor,71079.00,Library & Information Science,Assistant Professor
UNCG,46,"JUL 01, 2007",Professor,93763.00,Teacher Educ and Higher Educ,Professor
UNCG,50,"AUG 01, 2002",Professor,98474.00,Ed Ldrship and Cultural Found,Professor
UNCG,48,"JUN 01, 2007",Associate Professor,75552.00,English,Associate Professor
UNCG,39,"JUL 01, 2020",Assistant Professor,63653.00,School of Art,Assistant Professor
UNCG,42,"JUN 01, 2016",Associate Professor,86695.00,Psychology,Associate Professor
UNCG,35,"JUN 01, 2020",Assistant Professor,71079.00,History,Assistant Professor
UNCG,67,"JUN 01, 2005",Professor,68678.00,English,Professor
UNCG,42,"JUL 16, 2018",Assistant Professor,63000.00,Social Work,Acad Prof Assistant Professor
UNCG,74,"AUG 01, 1983",Professor,112874.00,Chemistry & Biochemistry,Professor
UNCG,54,"AUG 01, 2002",Professor,81391.00,School of Music,Professor
UNCG,38,"AUG 01, 2022",Assistant Professor,62000.00,Library & Information Science,Clinical Assistant Professor
UNCG,49,"JUN 01, 2007",Professor,109623.00,School of Art,Professor/Associate Director
UNCG,36,"AUG 01, 2019",Assistant Professor,167618.00,Accounting and Finance,Assistant Professor
UNCG,36,"AUG 01, 2019",Assistant Professor,70018.00,Sociology,Assistant Professor
UNCG,58,"JUL 31, 2009",Associate Professor,88793.00,Biology,Associate Professor
UNCG,69,"AUG 01, 1982",Professor,106492.00,School of Art,Professor
UNCG,55,"JAN 01, 2005",Associate Professor,87409.00,Consumer Apparel-Retail Stds,Associate Professor
UNCG,47,"OCT 05, 2020",Professor,55166.00,School of Art,Acad Professional Professor
UNCG,42,"AUG 01, 2017",Assistant Professor,63653.00,School of Dance,Assistant Professor
UNCG,40,"JAN 01, 2023",Assistant Professor,68571.00,Family and Community Nursing,Clinical Assistant Professor
UNCG,34,"AUG 15, 2016",Assistant Professor,79036.00,Public Health Education,Assistant Professor
UNCG,44,"JUL 28, 2016",Assistant Professor,63653.00,Social Work,Acad Prof Assistant Professor
UNCG,53,"SEP 01, 2013",Professor,106801.00,Dean's Office - NN,Professor
UNCG,33,"JAN 01, 2021",Assistant Professor,77961.00,Mathematics and Statistics,Assistant Professor
UNCG,34,"JUL 01, 2022",Assistant Professor,60000.00,School of Music,Visiting Assistant Professor
UNCG,58,"AUG 01, 2002",Professor,83956.00,School of Music,Professor
UNCG,67,"JUL 31, 2008",Professor,226931.00,MRK/ENT/HTM,Distinguished/Titled Professor
UNCG,56,"AUG 01, 1999",Professor,91785.00,English,Professor
UNCG,66,"AUG 01, 1989",Associate Professor,90072.00,Classical Studies,Associate Professor
UNCG,62,"AUG 01, 2019",Assistant Professor,82748.00,Family and Community Nursing,Clinical Assistant Professor
UNCG,68,"JAN 01, 2019",Assistant Professor,185653.00,Adult Health Nursing,Clinical Assistant Professor
UNCG,38,"AUG 01, 2017",Assistant Professor,54105.00,History,Visiting Assistant Professor
UNCG,40,"JAN 01, 2023",Associate Professor,74571.00,Biology,Associate Professor
UNCG,39,"AUG 01, 2018",Assistant Professor,80627.00,Psychology,Assistant Professor
UNCG,46,"JUL 01, 2022",Assistant Professor,68000.00,Counseling and Edu Development,Clinical Assistant Professor
UNCG,60,"AUG 01, 2022",Associate Professor,118556.00,Family and Community Nursing,Associate Professor
UNCG,48,"JUL 01, 2014",Professor,82158.00,School of Music,Professor
UNCG,73,"AUG 01, 1994",Professor,93898.00,School of Music,Professor
UNCG,35,"AUG 01, 2013",Assistant Professor,68926.00,Family and Community Nursing,Clinical Assistant Professor
UNCG,44,"JUL 01, 2010",Associate Professor,113064.00,Teacher Educ and Higher Educ,Associate Professor
UNCG,33,"JUL 01, 2017",Assistant Professor,62904.00,School of Art,Assistant Professor
UNCG,63,"AUG 01, 1986",Professor,198000.00,Accounting and Finance,Professor
UNCG,41,"JUN 01, 2013",Associate Professor,89193.00,Psychology,Associate Professor
UNCG,49,"JUN 01, 2020",Associate Professor,95479.00,Community and Therapeutic Rec,Associate Professor
UNCG,44,"JUN 01, 2019",Assistant Professor,71079.00,Anthropology,Assistant Professor
UNCG,63,"AUG 01, 1990",Professor,100660.00,School of Theatre,Professor
UNCG,54,"AUG 01, 1999",Professor,107692.00,Public Health Education,Professor
UNCG,56,"AUG 01, 2021",Associate Professor,88983.00,Adult Health Nursing,Clinical Associate Professor
UNCG,39,"AUG 01, 2018",Associate Professor,142078.00,Management,Associate Professor
UNCG,73,"AUG 01, 1993",Professor,50619.00,English,Professor
UNCG,46,"AUG 01, 2008",Professor,86401.00,Mathematics and Statistics,Professor
UNCG,37,"AUG 01, 2022",Assistant Professor,85000.00,Adult Health Nursing,Clinical Assistant Professor
UNCG,44,"AUG 01, 2016",Associate Professor,61447.00,Public Health Education,Acad Prof Associate Professor
UNCG,42,"JUL 01, 2017",Assistant Professor,65212.00,School of Dance,Assistant Professor
UNCG,59,"JUL 01, 2008",Professor,124309.00,Counseling and Edu Development,Professor
UNCG,65,"AUG 01, 2000",Professor,86322.00,School of Music,Professor
UNCG,52,"AUG 01, 2003",Professor,67520.00,School of Music,Acad Professional Professor
UNCG,46,"JUN 01, 2006",Associate Professor,81337.00,Classical Studies,Associate Professor
UNCG,41,"JUN 01, 2011",Associate Professor,100381.00,Psychology,Associate Professor
UNCG,58,"JUN 01, 2013",Professor,98993.00,Mathematics and Statistics,Professor
UNCG,50,"JUL 01, 2014",Professor,163226.00,Ctr for Transl Biomed Research,Professor
UNCG,39,"AUG 01, 2017",Assistant Professor,77944.00,Mathematics and Statistics,Assistant Professor
UNCG,40,"FEB 10, 2011",Assistant Professor,89916.00,Ctr for Transl Biomed Research,Research Assistant Professor
UNCG,65,"AUG 01, 2010",Professor,171846.00,Ctr for Transl Biomed Research,Professor
UNCG,36,"JAN 01, 2021",Assistant Professor,110331.00,Computer Science,Assistant Professor
UNCP,40,"AUG 06, 2018",Assistant Professor,94188.00,Management-Marketing-Internatl Bus,Assistant Professor
UNCP,62,"AUG 05, 2020",Assistant Professor,72500.00,Nursing,Assistant Professor
UNCP,49,"AUG 07, 2017",Assistant Professor,58680.00,English Theatre World Languages,Assistant Professor
UNCP,37,"AUG 07, 2017",Assistant Professor,70302.00,Counseling,Assistant Professor
UNCP,56,"AUG 15, 2002",Associate Professor,74583.00,Political Science and Public Admin,Associate Professor
UNCP,34,"JAN 07, 2019",Assistant Professor,63292.00,Biology,Assistant Professor
UNCP,56,"AUG 15, 1999",Professor,78514.00,Music,Professor
UNCP,50,"AUG 13, 2015",Professor,140967.00,Management-Marketing-Internatl Bus,Professor
UNCP,44,"AUG 13, 2015",Assistant Professor,73213.00,Political Science and Public Admin,Associate Professor
UNCP,49,"AUG 10, 2007",Professor,82714.00,History,Professor
UNCP,69,"AUG 01, 1990",Professor,76282.00,Music,Professor
UNCP,61,"AUG 15, 1999",Professor,104358.00,Economics and Decision Sciences,Professor
UNCP,65,"AUG 15, 2006",Professor,123130.00,Accounting and Finance,Professor
UNCP,61,"AUG 12, 2009",Professor,187245.00,Biology,Professor
UNCP,38,"AUG 13, 2015",Associate Professor,67369.00,Mass Communications,Associate Professor
UNCP,39,"AUG 09, 2021",Assistant Professor,66067.00,Inclusive Education Dept,Assistant Professor
UNCP,66,"AUG 15, 2003",Professor,82714.00,History,Professor
UNCP,49,"AUG 10, 2012",Associate Professor,65217.00,Art,Associate Professor
UNCP,42,"AUG 10, 2012",Associate Professor,67038.00,English Theatre World Languages,Associate Professor
UNCP,48,"AUG 13, 2015",Assistant Professor,72423.00,Sociology and Criminal Justice,Associate Professor
UNCP,44,"AUG 03, 2020",Associate Professor,111707.00,Management-Marketing-Internatl Bus,Associate Professor
UNCP,42,"AUG 07, 2017",Assistant Professor,74047.00,Nursing,Clinical Assistant Professor
UNCP,67,"AUG 10, 2007",Associate Professor,76683.00,Inclusive Education Dept,Associate Professor
UNCP,61,"AUG 10, 2007",Professor,76000.00,Chemistry and Physics,Professor
UNCP,54,"AUG 15, 2018",Assistant Professor,139221.00,Accounting and Finance,Assistant Professor
UNCP,49,"AUG 10, 2016",Assistant Professor,85546.00,Nursing,Assistant Professor
UNCP,47,"AUG 07, 2017",Assistant Professor,63212.00,Political Science and Public Admin,Assistant Professor
UNCP,43,"AUG 09, 2021",Assistant Professor,129375.00,Accounting and Finance,Assistant Professor
UNCP,32,"AUG 03, 2020",Assistant Professor,87139.00,Mathematics and Computer Science,Assistant Professor
UNCP,35,"AUG 19, 2015",Assistant Professor,58419.00,Music,Assistant Professor
UNCP,38,"AUG 10, 2016",Associate Professor,68821.00,Biology,Associate Professor
UNCP,55,"AUG 10, 2007",Professor,82807.00,English Theatre World Languages,Professor
UNCP,54,"AUG 05, 2013",Associate Professor,79115.00,Geology and Geography,Associate Professor
UNCP,44,"AUG 11, 2010",Associate Professor,89175.00,English Theatre World Languages,Associate Professor
UNCP,41,"AUG 07, 2017",Assistant Professor,59526.00,English Theatre World Languages,Assistant Professor
UNCP,57,"AUG 11, 2010",Associate Professor,67400.00,Inclusive Education Dept,Associate Professor
UNCP,48,"AUG 13, 2015",Associate Professor,64757.00,History,Associate Professor
UNCP,62,"AUG 09, 2021",Assistant Professor,129375.00,Accounting and Finance,Assistant Professor
UNCP,53,"AUG 15, 2002",Associate Professor,67312.00,Psychology,Associate Professor
UNCP,57,"AUG 13, 2015",Associate Professor,75002.00,Political Science and Public Admin,Associate Professor
UNCP,47,"AUG 09, 2021",Assistant Professor,64170.00,Social Work,Assistant Professor
UNCP,67,"AUG 15, 2003",Professor,123935.00,Management-Marketing-Internatl Bus,Professor
UNCP,70,"AUG 15, 2002",Associate Professor,70926.00,Mass Communications,Associate Professor
UNCP,28,"AUG 15, 2016",Assistant Professor,61127.00,Political Science and Public Admin,Assistant Professor
UNCP,35,"AUG 03, 2020",Assistant Professor,58910.00,English Theatre World Languages,Assistant Professor
UNCP,52,"AUG 13, 2008",Professor,73728.00,Mass Communications,Professor
UNCP,62,"AUG 15, 1996",Professor,41689.00,Chemistry and Physics,Professor
UNCP,56,"AUG 14, 2014",Professor,87291.00,English Theatre World Languages,Professor
UNCP,76,"AUG 15, 2005",Associate Professor,72332.00,Social Work,Associate Professor
UNCP,51,"AUG 03, 2020",Assistant Professor,66137.00,Social Work,Assistant Professor
UNCP,38,"AUG 17, 2016",Assistant Professor,57587.00,Art,Assistant Professor
UNCP,64,"AUG 15, 1996",Professor,79688.00,Geology and Geography,Professor
UNCP,73,"AUG 15, 1998",Professor,90833.00,Social Work,Professor
UNCP,39,"AUG 10, 2012",Associate Professor,72801.00,Sociology and Criminal Justice,Associate Professor
UNCP,51,"AUG 10, 2016",Associate Professor,76725.00,Art,Associate Professor
UNCP,68,"JAN 09, 2006",Professor,79885.00,Inclusive Education Dept,Professor
UNCP,54,"AUG 12, 2009",Professor,75884.00,English Theatre World Languages,Professor
UNCP,60,"JUL 30, 2008",Assistant Professor,63332.00,Inclusive Education Dept,Assistant Professor
UNCP,61,"AUG 01, 1989",Professor,106841.00,Chemistry and Physics,Professor
UNCP,49,"AUG 09, 2021",Assistant Professor,62000.00,Counseling,Assistant Professor
UNCP,44,"AUG 08, 2022",Assistant Professor,65000.00,Sociology and Criminal Justice,Assistant Professor
UNCP,52,"AUG 15, 2022",Assistant Professor,72500.00,Nursing,Clinical Assistant Professor
UNCP,45,"JUL 17, 2017",Assistant Professor,63310.00,Educational Leadership&Specialities,Assistant Professor
UNCP,55,"AUG 15, 2004",Assistant Professor,64532.00,Educational Leadership&Specialities,Assistant Professor
UNCP,59,"AUG 08, 2022",Associate Professor,67000.00,Geology and Geography,Associate Professor
UNCP,46,"AUG 07, 2017",Assistant Professor,59503.00,English Theatre World Languages,Assistant Professor
UNCP,67,"AUG 11, 2011",Professor,78058.00,Biology,Professor
UNCP,38,"AUG 06, 2018",Assistant Professor,59194.00,English Theatre World Languages,Assistant Professor
UNCP,63,"AUG 15, 2006",Professor,94719.00,American Indian Studies,Professor
UNCP,63,"SEP 22, 1997",Professor,81058.00,English Theatre World Languages,Professor
UNCP,42,"JUN 30, 2021",Assistant Professor,62089.00,History,Assistant Professor
UNCP,51,"AUG 10, 2016",Assistant Professor,77474.00,Nursing,Assistant Professor
UNCP,34,"MAY 22, 2018",Assistant Professor,65516.00,Sociology and Criminal Justice,Assistant Professor
UNCP,49,"JAN 05, 2011",Assistant Professor,90440.00,Nursing,Clinical Assistant Professor
UNCP,44,"AUG 15, 2006",Professor,82807.00,English Theatre World Languages,Professor
UNCP,78,"AUG 15, 2002",Professor,82834.00,Mathematics and Computer Science,Professor
UNCP,41,"JAN 09, 2023",Assistant Professor,62000.00,Biology,Assistant Professor
UNCP,61,"AUG 06, 2018",Associate Professor,74986.00,Inclusive Education Dept,Associate Professor
UNCP,36,"AUG 03, 2020",Assistant Professor,67275.00,Mathematics and Computer Science,Assistant Professor
UNCP,75,"SEP 01, 1990",Associate Professor,78687.00,Chemistry and Physics,Associate Professor
UNCP,49,"AUG 06, 2018",Assistant Professor,60416.00,History,Assistant Professor
UNCP,66,"JAN 04, 2016",Associate Professor,84412.00,Nursing,Associate Professor
UNCP,53,"AUG 12, 2009",Professor,79431.00,Philosophy and Religion,Professor
UNCP,40,"AUG 08, 2022",Assistant Professor,57000.00,Music,Assistant Professor
UNCP,36,"FEB 23, 2018",Assistant Professor,65976.00,Political Science and Public Admin,Assistant Professor
UNCP,45,"AUG 12, 2009",Associate Professor,65015.00,English Theatre World Languages,Associate Professor
UNCP,44,"AUG 17, 2006",Assistant Professor,61148.00,History,Assistant Professor
UNCP,54,"JAN 09, 2012",Associate Professor,116810.00,Nursing,Associate Professor
UNCP,29,"AUG 09, 2021",Assistant Professor,65723.00,Mathematics and Computer Science,Assistant Professor
UNCP,59,"AUG 13, 2008",Professor,102459.00,Economics and Decision Sciences,Professor
UNCP,49,"AUG 15, 2004",Professor,85918.00,Sociology and Criminal Justice,Professor
UNCP,66,"AUG 15, 1997",Professor,83827.00,Biology,Professor
UNCP,47,"AUG 10, 2016",Assistant Professor,61137.00,Chemistry and Physics,Assistant Professor
UNCP,51,"AUG 15, 2005",Professor,75693.00,Music,Professor
UNCP,35,"AUG 15, 2022",Assistant Professor,95000.00,Accounting and Finance,Assistant Professor
UNCP,59,"AUG 10, 2012",Associate Professor,92785.00,Economics and Decision Sciences,Associate  Professor
UNCP,63,"SEP 06, 2022",Assistant Professor,78000.00,Nursing,Assistant Professor
UNCP,33,"AUG 09, 2021",Assistant Professor,64519.00,Sociology and Criminal Justice,Assistant Professor
UNCP,53,"AUG 15, 2003",Professor,82807.00,English Theatre World Languages,Professor
UNCP,39,"AUG 06, 2018",Assistant Professor,59194.00,English Theatre World Languages,Assistant  Professor
UNCP,40,"MAY 23, 2012",Associate Professor,73862.00,Sociology and Criminal Justice,Associate Professor
UNCP,58,"AUG 17, 2006",Professor,71645.00,English Theatre World Languages,Professor
UNCP,28,"AUG 09, 2021",Assistant Professor,65723.00,Mathematics and Computer Science,Assistant Professor
UNCP,47,"AUG 10, 2016",Associate Professor,89932.00,Mathematics and Computer Science,Associate Professor
UNCP,33,"AUG 09, 2021",Assistant Professor,62100.00,Mass Communications,Assistant Professor
UNCP,48,"AUG 10, 2016",Associate Professor,66951.00,Art,Associate Professor
UNCP,59,"JAN 08, 2007",Professor,81481.00,Social Work,Professor
UNCP,41,"JAN 05, 2009",Assistant Professor,69643.00,Social Work,Assistant Professor
UNCP,65,"JUL 07, 2014",Assistant Professor,74729.00,Nursing,Clinical Assistant Professor
UNCP,38,"JAN 16, 2018",Assistant Professor,63932.00,Inclusive Education Dept,Assistant Professor
UNCP,35,"AUG 03, 2020",Assistant Professor,62162.00,English Theatre World Languages,Assistant Professor
UNCP,42,"AUG 05, 2019",Assistant Professor,66108.00,Geology and Geography,Assistant Professor
UNCP,48,"AUG 13, 2015",Associate Professor,105708.00,Management-Marketing-Internatl Bus,Associate Professor
UNCP,64,"OCT 22, 2021",Assistant Professor,78000.00,Nursing,Assistant Professor
UNCP,39,"AUG 08, 2022",Associate Professor,69000.00,Political Science and Public Admin,Associate Professor
UNCP,63,"OCT 12, 2007",Professor,89231.00,Counseling,Professor
UNCP,39,"AUG 06, 2018",Assistant Professor,66517.00,Political Science and Public Admin,Assistant Professor
UNCP,58,"AUG 15, 2002",Professor,85611.00,Chemistry and Physics,Professor
UNCP,43,"AUG 13, 2015",Associate Professor,101746.00,Management-Marketing-Internatl Bus,Associate Professor
UNCP,64,"AUG 15, 2005",Associate Professor,64515.00,English Theatre World Languages,Associate Professor
UNCP,53,"JUL 02, 2012",Professor,93647.00,Political Science and Public Admin,Professor
UNCP,41,"AUG 07, 2017",Assistant Professor,60384.00,History,Assistant Professor
UNCP,46,"AUG 14, 2014",Associate Professor,67529.00,Psychology,Associate Professor
UNCP,75,"JUN 15, 2000",Professor,40961.00,Sociology and Criminal Justice,Professor
UNCP,44,"AUG 09, 2021",Assistant Professor,61000.00,Psychology,Assistant Professor
UNCP,69,"AUG 06, 2018",Assistant Professor,61945.00,Mass Communications,Assistant Professor
UNCP,34,"JUN 02, 2010",Assistant Professor,67016.00,Social Work,Assistant Professor
UNCP,61,"AUG 06, 2018",Associate Professor,66548.00,Educational Leadership&Specialities,Associate Professor
UNCP,56,"AUG 03, 2020",Assistant Professor,63508.00,Biology,Assistant Professor
UNCP,41,"AUG 09, 2021",Assistant Professor,60030.00,Chemistry and Physics,Assistant Professor
UNCP,55,"AUG 14, 2013",Assistant Professor,60498.00,Art,Assistant Professor
UNCP,49,"AUG 09, 2021",Associate Professor,119025.00,Accounting and Finance,Associate Professor
UNCP,39,"MAY 22, 2018",Associate Professor,69438.00,Sociology and Criminal Justice,Associate Professor
UNCP,72,"AUG 01, 1987",Professor,55862.00,Political Science and Public Admin,Professor
UNCP,57,"SEP 20, 2021",Assistant Professor,74520.00,Nursing,Clinical Assistant Professor
UNCP,62,"FEB 12, 2013",Associate Professor,85325.00,Nursing,Associate Professor
UNCP,63,"OCT 07, 2002",Professor,74015.00,Inclusive Education Dept,Professor
UNCP,76,"AUG 15, 2005",Associate Professor,73034.00,Educational Leadership&Specialities,Associate Professor
UNCP,73,"AUG 15, 2003",Professor,45540.00,Sociology and Criminal Justice,Professor
UNCP,59,"AUG 13, 2008",Associate Professor,63414.00,English Theatre World Languages,Associate Professor
UNCP,35,"AUG 05, 2019",Assistant Professor,89771.00,Economics and Decision Sciences,Assistant Professor
UNCP,60,"AUG 15, 1998",Associate Professor,70945.00,Biology,Associate Professor
UNCP,63,"AUG 15, 1994",Professor,114212.00,Mathematics and Computer Science,Professor
UNCP,59,"JUL 01, 2003",Professor,78535.00,Biology,Professor
UNCP,47,"MAY 16, 2022",Professor,133026.00,Educational Leadership&Specialities,Professor
UNCP,29,"AUG 03, 2020",Assistant Professor,64752.00,Sociology and Criminal Justice,Assistant Professor
UNCP,68,"AUG 09, 2021",Associate Professor,70380.00,Inclusive Education Dept,Associate Professor
UNCP,46,"AUG 07, 2017",Assistant Professor,81618.00,Nursing,Assistant Professor
UNCP,46,"AUG 14, 2014",Associate Professor,116117.00,Accounting and Finance,Associate Professor
UNCP,49,"AUG 15, 2004",Professor,86032.00,Psychology,Professor
UNCP,42,"JAN 09, 2017",Assistant Professor,65516.00,Sociology and Criminal Justice,Assistant Professor
UNCP,42,"AUG 13, 2015",Assistant Professor,71387.00,Sociology and Criminal Justice,Associate Professor
UNCP,32,"AUG 07, 2017",Assistant Professor,62743.00,Chemistry and Physics,Assistant Professor
UNCP,43,"JAN 03, 2017",Assistant Professor,69995.00,Counseling,Assistant Professor
UNCP,56,"AUG 11, 2011",Professor,74507.00,Music,Professor
UNCP,62,"AUG 14, 2013",Associate Professor,74270.00,Inclusive Education Dept,Associate Professor
UNCP,45,"AUG 06, 2018",Assistant Professor,70302.00,Counseling,Assistant Professor
UNCP,36,"AUG 06, 2018",Assistant Professor,63197.00,Biology,Assistant Professor
UNCP,48,"AUG 11, 2010",Professor,78201.00,Biology,Professor
UNCP,45,"AUG 10, 2007",Associate Professor,70054.00,Philosophy and Religion,Associate Professor
UNCP,51,"AUG 05, 2019",Assistant Professor,79579.00,Biology,Assistant Professor
UNCP,46,"AUG 13, 2008",Professor,70940.00,Art,Professor
UNCP,60,"AUG 10, 2007",Professor,74956.00,Biology,Professor
UNCP,68,"AUG 15, 1996",Professor,82635.00,Biology,Professor
UNCP,52,"AUG 15, 2003",Professor,82807.00,English Theatre World Languages,Professor
UNCP,50,"AUG 05, 2019",Assistant Professor,64895.00,Kinesiology,Assistant Professor
UNCP,32,"AUG 03, 2020",Assistant Professor,64584.00,Sociology and Criminal Justice,Assistant Professor
UNCP,50,"AUG 20, 2008",Associate Professor,72976.00,Inclusive Education Dept,Associate Professor
UNCP,51,"AUG 15, 2006",Associate Professor,72411.00,Educational Leadership&Specialities,Associate Professor
UNCP,47,"AUG 13, 2008",Professor,100590.00,Economics and Decision Sciences,Professor
UNCP,40,"AUG 06, 2018",Assistant Professor,65000.00,Kinesiology,Assistant Professor
UNCP,30,"JAN 12, 2015",Assistant Professor,62000.00,Counseling,Assistant Professor
UNCP,50,"JAN 12, 2015",Assistant Professor,60056.00,Chemistry and Physics,Clinical Assistant Professor
UNCP,37,"MAY 24, 2022",Assistant Professor,62000.00,Counseling,Assistant Professor
UNCP,37,"AUG 10, 2016",Associate Professor,67186.00,Psychology,Associate Professor
UNCP,49,"AUG 10, 2007",Professor,86846.00,Chemistry and Physics,Professor
UNCP,45,"AUG 09, 2021",Assistant Professor,64170.00,Biology,Assistant Professor
UNCP,58,"JAN 07, 2019",Assistant Professor,133903.00,Accounting and Finance,Assistant Professor
UNCP,70,"AUG 15, 1999",Associate Professor,69186.00,Sociology and Criminal Justice,Associate Professor
UNCP,53,"JAN 07, 2008",Associate Professor,71914.00,Educational Leadership&Specialities,Associate Professor
UNCP,58,"AUG 15, 1992",Assistant Professor,66117.00,Social Work,Assistant Professor
UNCP,47,"AUG 15, 2002",Professor,82866.00,Chemistry and Physics,Professor
UNCP,69,"AUG 15, 2006",Professor,84376.00,Chemistry and Physics,Professor
UNCP,63,"AUG 06, 2018",Associate Professor,71421.00,Philosophy and Religion,Associate Professor
UNCP,72,"AUG 01, 1985",Associate Professor,76786.00,Philosophy and Religion,Associate Professor
UNCP,48,"AUG 05, 2019",Assistant Professor,59760.00,English Theatre World Languages,Assistant Professor
UNCP,45,"JAN 10, 2011",Assistant Professor,66607.00,Social Work,Assistant Professor
UNCP,63,"AUG 15, 2001",Professor,149727.00,Accounting and Finance,Professor
UNCP,65,"AUG 15, 1998",Professor,40566.00,History,Professor
UNCP,46,"AUG 05, 2019",Assistant Professor,63292.00,Biology,Assistant Professor
UNCP,46,"AUG 15, 2005",Professor,85611.00,Chemistry and Physics,Professor
UNCP,60,"AUG 09, 2004",Associate Professor,64734.00,English Theatre World Languages,Associate Professor
UNCP,39,"AUG 07, 2017",Associate Professor,63435.00,Music,Associate Professor
UNCP,50,"AUG 09, 2021",Professor,134550.00,Mathematics and Computer Science,Professor
UNCP,44,"AUG 11, 2011",Associate Professor,67604.00,Psychology,Associate Professor
UNCP,33,"AUG 07, 2017",Assistant Professor,61608.00,Educational Leadership&Specialities,Assistant Professor
UNCP,50,"AUG 05, 2020",Assistant Professor,72500.00,Nursing,Clinical Assistant Professor
UNCP,39,"AUG 26, 2014",Assistant Professor,66729.00,Music,Assistant Professor
UNCP,38,"MAY 21, 2019",Assistant Professor,64584.00,Sociology and Criminal Justice,Assistant Professor
UNCP,79,"FEB 01, 1971",Professor,103035.00,English Theatre World Languages,Professor
UNCP,43,"AUG 10, 2016",Associate Professor,66900.00,Biology,Associate Professor
UNCP,49,"AUG 10, 2007",Professor,70940.00,Art,Professor
UNCP,65,"AUG 15, 1999",Professor,84757.00,Mathematics and Computer Science,Professor
UNCP,50,"AUG 15, 2004",Associate Professor,127209.00,Nursing,Associate Professor
UNCP,36,"AUG 07, 2017",Assistant Professor,62815.00,Biology,Assistant Professor
UNCP,40,"AUG 08, 2022",Assistant Professor,126000.00,Accounting and Finance,Assistant Professor
UNCP,48,"FEB 23, 2009",Assistant Professor,63531.00,Inclusive Education Dept,Assistant Professor
UNCP,64,"JAN 04, 2016",Assistant Professor,73048.00,Nursing,Clinical Assistant Professor
UNCP,47,"AUG 08, 2013",Associate Professor,91615.00,Social Work,Associate Professor
UNCP,39,"AUG 10, 2016",Associate Professor,65731.00,History,Associate Professor
UNCP,46,"AUG 13, 2008",Professor,78584.00,Kinesiology,Professor
UNCP,42,"AUG 10, 2012",Associate Professor,102792.00,Management-Marketing-Internatl Bus,Associate Professor
UNCP,48,"AUG 15, 2008",Associate Professor,97369.00,Mathematics and Computer Science,Associate Professor
UNCP,43,"AUG 08, 2022",Assistant Professor,81191.00,Mathematics and Computer Science,Assistant Professor
UNCP,73,"AUG 15, 2006",Professor,113901.00,Management-Marketing-Internatl Bus,Professor
UNCP,60,"AUG 15, 1997",Professor,86339.00,Mathematics and Computer Science,Professor
UNCSA,80,"SEP 01, 2008",Associate Professor,72423.00,School of Filmmaking,Associate Professor
UNCSA,39,"AUG 01, 2022",Assistant Professor,64423.00,School of Drama,Assistant Professor of Interdisciplinary Approaches to Performance
UNCSA,49,"AUG 10, 2020",Associate Professor,74261.00,School of Filmmaking,Associate Professor
UNCSA,49,"AUG 01, 2021",Assistant Professor,78084.00,School of Drama,Associate Professor High School Program Director
UNCSA,41,"AUG 01, 2017",Assistant Professor,71415.00,School of Music,Assistant Professor
UNCSA,53,"AUG 01, 2022",Associate Professor,80000.00,School of Design and Production,Associate Professor Scene Design
UNCSA,57,"AUG 12, 2013",Assistant Professor,75375.00,School of Filmmaking,Assistant Professor
UNCSA,62,"SEP 01, 1998",Professor,80113.00,School of Music,Professor
UNCSA,46,"JAN 01, 2019",Associate Professor,95479.00,School of Drama,Associate Professor of Senior Voice
UNCSA,47,"SEP 01, 2008",Assistant Professor,78919.00,School of Design and Production,Assistant Professor
UNCSA,39,"AUG 11, 2015",Assistant Professor,73200.00,School of Design and Production,Assistant Professor
UNCSA,62,"AUG 01, 2019",Assistant Professor,68957.00,School of Filmmaking,Assistant Professor
UNCSA,40,"AUG 15, 2016",Assistant Professor,64424.00,School of Dance,Assistant Professor
